dataset_id,point,class,target,model,min_fitness,mean_fitness,max_fitness,accuracy
1,2019963908412767632,0,1,MLPClassifier,-0.34751893991686306,-0.22011470171630065,-0.10719864882767435,1.0
1,-6098599901398065201,1,0,MLPClassifier,-1.0692419307131003,-0.9249489816618728,-0.8058439878149168,1.0
1,-6098599901398065201,1,1,MLPClassifier,-0.22818951271621388,-0.12081821716057312,-0.000566817114005469,1.0
1,316989519427196222,1,0,MLPClassifier,-1.07600589753227,-0.8930700177612421,-0.7000812054589785,1.0
1,316989519427196222,1,1,MLPClassifier,-0.2990975327984619,-0.157781179270946,-4.9108768532812874e-05,1.0
1,5600004575255888294,0,0,MLPClassifier,-0.5642155401274271,-0.3140601822949419,-0.000996860221456064,1.0
1,5600004575255888294,0,1,MLPClassifier,-1.8062326632085552,-1.5560358454513472,-1.2786374931620021,1.0
1,5016038845129074004,1,0,MLPClassifier,-0.8824330171563145,-0.7980703231442119,-0.73230200416317,1.0
1,5016038845129074004,1,1,MLPClassifier,-0.1522640344503119,-0.07871190160357466,-0.0003173178450603942,1.0
1,-2376974735140670936,1,0,MLPClassifier,-0.85574993694377,-0.6046074414040375,-0.31881794813260317,1.0
1,-2376974735140670936,1,1,MLPClassifier,-0.2984680949979269,-0.15623712356683986,-4.715393196846884e-05,1.0
1,-3812844483877610726,1,0,MLPClassifier,-1.0584283567627568,-0.9669322934788052,-0.8882475279799662,1.0
1,-3812844483877610726,1,1,MLPClassifier,-0.202719637661508,-0.10463766841685232,-0.00022710888076948876,1.0
1,-5221560436739141108,1,0,MLPClassifier,-0.8763633954026872,-0.7819150488867879,-0.7089587224540654,1.0
1,-5221560436739141108,1,1,MLPClassifier,-0.15238159671025908,-0.08149735634271024,-0.00018750542700041173,1.0
1,8364972212654991365,1,0,MLPClassifier,-0.9202239924387383,-0.655988866595872,-0.36136137235623195,1.0
1,8364972212654991365,1,1,MLPClassifier,-0.3182260812497494,-0.15991768096309072,-3.042604453795672e-05,1.0
1,-1923461349491849849,1,0,MLPClassifier,-1.0993993310968042,-1.0176605213571999,-0.9483533463382555,1.0
1,-1923461349491849849,1,1,MLPClassifier,-0.1914954460607807,-0.1046214713514818,-3.171985595962212e-05,1.0
1,5785978953907429681,0,0,MLPClassifier,-0.19871919888000658,-0.10140426617530823,-0.0014395761206368318,1.0
1,5785978953907429681,0,1,MLPClassifier,-0.9833426684886276,-0.9128441996337876,-0.8573747846387365,1.0
1,4535942254650593895,1,0,MLPClassifier,-0.8060997250352551,-0.6609178332211458,-0.5250662294056758,1.0
1,4535942254650593895,1,1,MLPClassifier,-0.21774295120068546,-0.11644379941667393,-0.00028660829839533,1.0
1,8603012482199065683,1,0,MLPClassifier,-0.8969344896020197,-0.807912280886463,-0.7409101429010578,1.0
1,8603012482199065683,1,1,MLPClassifier,-0.16615564277697792,-0.08692012530871031,-5.618312174771045e-05,1.0
1,-3366658777320439264,0,0,MLPClassifier,-0.3662464613955221,-0.19416832886703841,-0.00016903876757279335,1.0
1,-3366658777320439264,0,1,MLPClassifier,-1.8899500224432526,-1.7607827171253088,-1.650387977518317,1.0
1,-3859010470960782148,0,0,MLPClassifier,-0.22235397705376514,-0.11159068227447916,-0.0009853812854874189,1.0
1,-3859010470960782148,0,1,MLPClassifier,-1.7681712069534785,-1.7147175681157956,-1.6645702335211348,1.0
1,548585804630680346,0,0,MLPClassifier,-1.4690818693113625,-1.028269416573566,-0.015492309004357274,1.0
1,548585804630680346,0,1,MLPClassifier,-3.2588125961283407,-3.0138463771001494,-2.7059384820969092,1.0
1,6006391957211182779,0,0,MLPClassifier,-0.19418548487143653,-0.10383892578535875,-0.003117144164938135,1.0
1,6006391957211182779,0,1,MLPClassifier,-1.1497582002264197,-1.0812301186204987,-1.0229110056490456,1.0
1,-9069607776394271183,1,0,MLPClassifier,-0.8131092396245029,-0.7244118339751894,-0.6553587413489155,1.0
1,-9069607776394271183,1,1,MLPClassifier,-0.16081744773615214,-0.08435166222492506,-0.0027061934615053573,1.0
1,4721299265219939636,0,0,MLPClassifier,-0.19657794553407812,-0.10546550597688963,-0.002197904494648739,1.0
1,4721299265219939636,0,1,MLPClassifier,-1.3999531075739235,-1.3325624773508502,-1.2786432287030096,1.0
1,7839105004030157458,1,0,MLPClassifier,-1.1314096278575945,-1.0520183689862497,-0.9898832961306658,1.0
1,7839105004030157458,1,1,MLPClassifier,-0.1986609126445822,-0.10588090103292644,-0.00044288628896849147,1.0
1,-5969043941816297712,1,0,MLPClassifier,-0.99180334137556,-0.9098996085279617,-0.845474048163816,1.0
1,-5969043941816297712,1,1,MLPClassifier,-0.17970473507690166,-0.09072777555888756,-0.00011889245472884724,1.0
1,-7122679374130158787,0,0,MLPClassifier,-0.3331891376764423,-0.17725194238031128,-0.0004851478401759479,1.0
1,-7122679374130158787,0,1,MLPClassifier,-1.7457831947704434,-1.6215182258754874,-1.5101157096304596,1.0
1,-6835509710578304167,1,0,MLPClassifier,-1.399494841811644,-1.2241306017756124,-1.0179127741292318,1.0
1,-6835509710578304167,1,1,MLPClassifier,-0.4059423167097195,-0.21760533438661211,-0.0007392112434040365,1.0
1,-9151945997637674247,0,0,MLPClassifier,-0.19786454674204362,-0.10247284438002295,-0.00026520963214671234,1.0
1,-9151945997637674247,0,1,MLPClassifier,-1.5053899356766076,-1.4433520851654038,-1.3933449824389528,1.0
1,8845407985761765588,1,0,MLPClassifier,-0.8374447854217337,-0.7206655839135091,-0.6275675580213526,1.0
1,8845407985761765588,1,1,MLPClassifier,-0.18598902554814364,-0.09689394728537004,-7.68187790922692e-06,1.0
1,-3012640739634765469,1,0,RandomForestClassifier,-0.5592873145513224,-0.33422279663360177,-0.077662263382553,1.0
1,-3012640739634765469,1,1,RandomForestClassifier,-0.3513332893939146,-0.17552066687824963,-0.0006704087046330853,1.0
1,-1108354678874250966,0,0,RandomForestClassifier,-0.17288636750740452,-0.09495196401653377,-0.00017164784390910626,1.0
1,-1108354678874250966,0,1,RandomForestClassifier,-0.821877637930585,-0.7586698372960925,-0.6930269630308178,1.0
1,-2932517176225799446,1,0,RandomForestClassifier,-0.8190573092367007,-0.7337033453582064,-0.678550212663083,1.0
1,-2932517176225799446,1,1,RandomForestClassifier,-0.19982945831117294,-0.1023878793060938,-0.00015355516899973054,1.0
1,5838081886696112550,1,0,RandomForestClassifier,-0.6634073921788132,-0.5610661663362451,-0.463828878682831,1.0
1,5838081886696112550,1,1,RandomForestClassifier,-0.1812909721022424,-0.09828206966149619,-0.0009891769903708214,1.0
1,3233945921174043463,0,0,RandomForestClassifier,-0.20449673180406955,-0.10666782415730702,-0.00011887642468577653,1.0
1,3233945921174043463,0,1,RandomForestClassifier,-1.604772262448776,-1.5541762487747863,-1.5262480773505804,1.0
1,2019963908412767632,0,0,RandomForestClassifier,-0.16296195486999063,-0.08782397162968078,-0.0002887218004975732,1.0
1,2019963908412767632,0,1,RandomForestClassifier,-0.5182991732183315,-0.4469282447917724,-0.39844024229926334,1.0
1,-6098599901398065201,1,0,RandomForestClassifier,-0.7485212773998747,-0.5324006975453767,-0.24421702784503496,1.0
1,-6098599901398065201,1,1,RandomForestClassifier,-0.23400512615917568,-0.12727832121134292,-0.000566817114005469,1.0
1,316989519427196222,1,0,RandomForestClassifier,-0.7532412569213254,-0.4879223888203044,-0.03200494380120883,1.0
1,316989519427196222,1,1,RandomForestClassifier,-0.2873735878748127,-0.15255172060583397,-4.9108768532812874e-05,1.0
1,5600004575255888294,0,0,RandomForestClassifier,-0.5444007706130596,-0.3109822145667792,-0.0024738335205978235,1.0
1,5600004575255888294,0,1,RandomForestClassifier,-2.1024801930595065,-1.9412601838220234,-1.7796372813931982,1.0
1,5016038845129074004,1,0,RandomForestClassifier,-0.5765234573300004,-0.5072078327129728,-0.4629581253928401,1.0
1,5016038845129074004,1,1,RandomForestClassifier,-0.14978679616727686,-0.08001995009690435,-0.0001917470578887137,1.0
1,-2376974735140670936,1,0,RandomForestClassifier,-0.6146176195538321,-0.4608182706045175,-0.26836754865892226,1.0
1,-2376974735140670936,1,1,RandomForestClassifier,-0.2853309876984292,-0.14519105858261822,-0.0016400000447234775,1.0
1,-3812844483877610726,1,0,RandomForestClassifier,-0.781949187728354,-0.7174826010434558,-0.6625654394527569,1.0
1,-3812844483877610726,1,1,RandomForestClassifier,-0.20563015343612728,-0.10699372167078497,-0.00022710888076948876,1.0
1,-5221560436739141108,1,0,RandomForestClassifier,-0.5748406091675092,-0.5080890766881392,-0.4592454302272841,1.0
1,-5221560436739141108,1,1,RandomForestClassifier,-0.1668546873325862,-0.08915912840917391,-0.000582014310686052,1.0
1,8364972212654991365,1,0,RandomForestClassifier,-0.7652667267137566,-0.6034031820152723,-0.42704670523003374,1.0
1,8364972212654991365,1,1,RandomForestClassifier,-0.3329073781672952,-0.172407308634321,-3.042604453795672e-05,1.0
1,-1923461349491849849,1,0,RandomForestClassifier,-0.7970414818478878,-0.7134885006344863,-0.6336567273677148,1.0
1,-1923461349491849849,1,1,RandomForestClassifier,-0.21506753050838487,-0.11741760649947235,-3.171985595962212e-05,1.0
1,5785978953907429681,0,0,RandomForestClassifier,-0.17180187566582972,-0.08495192327884041,-0.005941730514190335,1.0
1,5785978953907429681,0,1,RandomForestClassifier,-1.1721267673338278,-1.1318486621360744,-1.0994844402852073,1.0
1,4535942254650593895,1,0,RandomForestClassifier,-0.5402783680072117,-0.37905433188062426,-0.12438429532797575,1.0
1,4535942254650593895,1,1,RandomForestClassifier,-0.21813822624873488,-0.1138692227713864,-0.00028660829839533,1.0
1,8603012482199065683,1,0,RandomForestClassifier,-0.6620183887754427,-0.5680905373310543,-0.4761791039931331,1.0
1,8603012482199065683,1,1,RandomForestClassifier,-0.17130846785904788,-0.08764413056130517,-5.618312174771045e-05,1.0
1,-3366658777320439264,0,0,RandomForestClassifier,-0.3694517912134727,-0.19724180487562182,-0.00016903876757279335,1.0
1,-3366658777320439264,0,1,RandomForestClassifier,-2.195674289405535,-2.098540688850783,-2.016238538613239,1.0
1,-3859010470960782148,0,0,RandomForestClassifier,-0.22850510969427207,-0.1124659020523242,-0.0009853812854874189,1.0
1,-3859010470960782148,0,1,RandomForestClassifier,-2.012337674499337,-1.961349035061472,-1.9309962914535153,1.0
1,548585804630680346,0,0,RandomForestClassifier,-1.4396428656441036,-0.9989589061152706,-0.015492309004357274,1.0
1,548585804630680346,0,1,RandomForestClassifier,-3.570578006343345,-3.415858757624285,-3.2463581704798754,1.0
1,6006391957211182779,0,0,RandomForestClassifier,-0.18174443207172875,-0.09572601958393624,-0.0016292642422035541,1.0
1,6006391957211182779,0,1,RandomForestClassifier,-1.3957569671714936,-1.3245925199942368,-1.280457048200988,1.0
1,-9069607776394271183,1,0,RandomForestClassifier,-0.5048372871901594,-0.4347215946270571,-0.3834295175724508,1.0
1,-9069607776394271183,1,1,RandomForestClassifier,-0.16410581260156154,-0.08504388477261489,-0.0030770787686797973,1.0
1,4721299265219939636,0,0,RandomForestClassifier,-0.20331541199511638,-0.10528626985883795,-0.0003782471124212927,1.0
1,4721299265219939636,0,1,RandomForestClassifier,-1.57812563488035,-1.5430620754427378,-1.5169723192562103,1.0
1,7839105004030157458,1,0,RandomForestClassifier,-0.8241791096527147,-0.7333426416210914,-0.6753484078075352,1.0
1,7839105004030157458,1,1,RandomForestClassifier,-0.20357650843460454,-0.10564961351538091,-0.00044288628896849147,1.0
1,-5969043941816297712,1,0,RandomForestClassifier,-0.6941007486785771,-0.6020306093227685,-0.5286960330262607,1.0
1,-5969043941816297712,1,1,RandomForestClassifier,-0.19944058392570888,-0.10356111523167713,-0.00011889245472884724,1.0
1,-7122679374130158787,0,0,RandomForestClassifier,-0.34115707585515387,-0.18482245408515383,-0.0013676926826398095,1.0
1,-7122679374130158787,0,1,RandomForestClassifier,-2.09317354288143,-1.968679608488521,-1.8594850927163278,1.0
1,-6835509710578304167,1,0,RandomForestClassifier,-0.9486423594422198,-0.7374105860262348,-0.5313733083247935,1.0
1,-6835509710578304167,1,1,RandomForestClassifier,-0.4111402812230746,-0.21509204014567074,-0.0005527095455478692,1.0
1,-9151945997637674247,0,0,RandomForestClassifier,-0.19299147697075988,-0.10009860665012345,-0.00012366763092774846,1.0
1,-9151945997637674247,0,1,RandomForestClassifier,-1.7501557108025734,-1.6916609883956244,-1.661563190175114,1.0
1,8845407985761765588,1,0,RandomForestClassifier,-0.5727773358279538,-0.4842216646064089,-0.4252845414334394,1.0
1,8845407985761765588,1,1,RandomForestClassifier,-0.19982396929683693,-0.10433635682926791,-7.68187790922692e-06,1.0
2,-4952153840130811040,1,0,SVC,-0.9555311254869685,-0.7827923368683869,-0.6255420281836077,1.0
2,-4952153840130811040,1,1,SVC,-0.23777016727693073,-0.12182633949784828,-0.0008015474423665458,1.0
2,-8180358305058973135,1,0,SVC,-2.3611306669053698,-2.0297788503966596,-1.62819121982103,1.0
2,-8180358305058973135,1,1,SVC,-0.9249272443023927,-0.5501315880467091,-0.001661963474687056,1.0
2,1077130673181224841,0,0,SVC,-0.1912959233212952,-0.10191901579778469,-0.0006962610155070159,1.0
2,1077130673181224841,0,1,SVC,-0.8256245561862984,-0.724184393254106,-0.6335070277834711,1.0
2,7824441696368068356,0,0,SVC,-0.20990928983977228,-0.1097712298078518,-3.103795035164225e-05,1.0
2,7824441696368068356,0,1,SVC,-0.6825889095824671,-0.5645742310116898,-0.46173959881087023,1.0
2,-7099766644069436247,0,0,SVC,-0.31809002657312585,-0.17158426097157733,-0.001233860490236105,1.0
2,-7099766644069436247,0,1,SVC,-0.961061977100695,-0.7795407100065118,-0.5939718333183804,1.0
2,2952636329880601171,0,0,SVC,-0.23763327594677455,-0.12488239243170753,-0.0021598358957137798,1.0
2,2952636329880601171,0,1,SVC,-1.2245233160939624,-1.1419119426791802,-1.0606298136595391,1.0
2,2310664626834535882,0,0,SVC,-0.34290378456100784,-0.1819904075150582,-0.00023159462819660748,1.0
2,2310664626834535882,0,1,SVC,-2.259924218575687,-2.1929806413573134,-2.1266995659904406,1.0
2,346391129056543772,0,0,SVC,-0.2036411249859734,-0.11185954644096305,-0.00012743577013929475,1.0
2,346391129056543772,0,1,SVC,-0.6886469266771006,-0.5395095687323799,-0.38523102934378817,1.0
2,6464503103074637992,0,0,SVC,-0.27416693812650045,-0.15013293549220105,-0.0002992693571028937,1.0
2,6464503103074637992,0,1,SVC,-0.9512823810666352,-0.8207741684760412,-0.7043244713727114,1.0
2,4242265981117671083,0,0,SVC,-0.19074155433566697,-0.10112904831787989,-0.00031072418669497726,1.0
2,4242265981117671083,0,1,SVC,-0.8084529820153485,-0.6740148249835914,-0.5928040841661233,1.0
2,-1586295018002294931,0,0,SVC,-0.1923884654488974,-0.09565800485732978,-0.0003421660383637892,1.0
2,-1586295018002294931,0,1,SVC,-0.88770413887614,-0.7571008439916168,-0.6737859334386329,1.0
2,2538519229592284443,1,0,SVC,-1.8608371651234743,-1.7797982927312095,-1.6963154703199994,1.0
2,2538519229592284443,1,1,SVC,-0.2950313409149669,-0.1616429057355478,-0.0015962087454819418,1.0
2,-2626555103020767215,0,0,SVC,-0.2660790364768024,-0.14288589549564137,-0.004709920220021813,1.0
2,-2626555103020767215,0,1,SVC,-0.6550244242916259,-0.5084724288452586,-0.3648545607176214,1.0
2,-209660562513223825,0,0,SVC,-0.21072592720768435,-0.11695681432824662,-0.00047908079536784776,1.0
2,-209660562513223825,0,1,SVC,-0.8488698362102352,-0.7028056883883458,-0.5663723429436531,1.0
2,-8046050884548771045,0,0,SVC,-0.5279779490537284,-0.26402219827577944,-0.00026913287610264014,1.0
2,-8046050884548771045,0,1,SVC,-1.911860891682695,-1.6944226978585408,-1.415208048405629,1.0
2,-6359590284046641705,1,0,SVC,-1.8250985747134998,-1.6393595945562864,-1.4497209928526367,1.0
2,-6359590284046641705,1,1,SVC,-0.38511710062470944,-0.21842923526768374,-0.0012367002852839981,1.0
2,-8773779750260989376,1,0,SVC,-2.45296600437798,-2.3787065798369094,-2.27990996484446,1.0
2,-8773779750260989376,1,1,SVC,-0.42950427931878116,-0.2327680937412742,-0.00012644301503716981,1.0
2,-3202790975708511168,1,0,SVC,-1.0127839688685325,-0.9507034884598793,-0.9094597655970551,1.0
2,-3202790975708511168,1,1,SVC,-0.21010100057452,-0.10969898393212266,-0.002510855436866022,1.0
2,3722421417960290085,0,0,SVC,-0.6894529306346697,-0.36085139283219414,-0.0012915670218103248,1.0
2,3722421417960290085,0,1,SVC,-2.056881398146958,-1.8715414628502323,-1.449905914404594,1.0
2,3986633746285301165,0,0,SVC,-0.26790041387602465,-0.142204574876696,-0.006054225106129962,1.0
2,3986633746285301165,0,1,SVC,-1.382465291880505,-1.3000573124679697,-1.2131360270744334,1.0
2,7201927549319644968,1,0,SVC,-0.3948974807901443,-0.25057788342628273,-0.12511491747034786,1.0
2,7201927549319644968,1,1,SVC,-0.19608295697728612,-0.09648640059717896,-0.0004617884835120753,1.0
2,-306816251174643923,0,0,SVC,-0.22079360311507812,-0.11692043709856083,-0.0008939430416575744,1.0
2,-306816251174643923,0,1,SVC,-0.7977959868234408,-0.6414711828475772,-0.4808315708633601,1.0
2,-8831345221221541584,1,0,SVC,-2.0999328759697953,-1.9390303077556164,-1.7345042395226757,1.0
2,-8831345221221541584,1,1,SVC,-0.4248155236167582,-0.2151831925099908,-0.0023825806408646066,1.0
2,-7564929819603504193,1,0,SVC,-1.6457829185292276,-1.5144452409522675,-1.3775198354688243,1.0
2,-7564929819603504193,1,1,SVC,-0.3181908110067677,-0.1764200079767141,-0.002182917070205681,1.0
2,-2282893715063036880,1,0,SVC,-0.6101805617176564,-0.3976962056216469,-0.16289918611025694,1.0
2,-2282893715063036880,1,1,SVC,-0.24298314522160247,-0.12133021489448585,-7.573063654797707e-05,1.0
2,4649448682945925248,1,0,SVC,-0.8173267606097694,-0.4716985381937478,-0.14216232619105115,1.0
2,4649448682945925248,1,1,SVC,-0.4844917342510097,-0.2252639291618589,-0.001949647252503189,1.0
2,-5127282388684841568,0,0,SVC,-0.19095672358994675,-0.09435332016904048,-0.0005202263885883962,1.0
2,-5127282388684841568,0,1,SVC,-0.955292181696648,-0.8691333080681961,-0.798445333997407,1.0
2,-2553827169339776703,0,0,SVC,-0.24812777961849763,-0.1305961423054285,-0.0020109308363895906,1.0
2,-2553827169339776703,0,1,SVC,-1.861859128409009,-1.7285322156134728,-1.6576188530779437,1.0
2,7169608800922729972,1,0,SVC,-1.2219981673002303,-1.130179754083444,-1.0579744931972501,1.0
2,7169608800922729972,1,1,SVC,-0.22695970283917,-0.1221345623674319,-0.0025442428873319045,1.0
2,7490007655739435107,1,0,SVC,-0.5075174697876312,-0.35778183929186425,-0.24034504626775635,1.0
2,7490007655739435107,1,1,SVC,-0.19340660647581062,-0.09911884203308319,-0.0003817724729209271,1.0
2,-4952153840130811040,1,0,MLPClassifier,-0.9879393323683032,-0.8303543072152353,-0.694047308654189,1.0
2,-4952153840130811040,1,1,MLPClassifier,-0.24110543221808853,-0.12454121953679595,-0.0008015474423665458,1.0
2,-8180358305058973135,1,0,MLPClassifier,-2.2895007451479823,-1.9633515169178581,-1.560697649759246,1.0
2,-8180358305058973135,1,1,MLPClassifier,-0.9133772736604509,-0.5244179853920491,-0.005283615484867887,1.0
2,1077130673181224841,0,0,MLPClassifier,-0.18702417581918954,-0.09852748162337206,-0.0006962610155070159,1.0
2,1077130673181224841,0,1,MLPClassifier,-0.8265300262965886,-0.7351621339809522,-0.6473936680231301,1.0
2,7824441696368068356,0,0,MLPClassifier,-0.2020229442390914,-0.10373264874930464,-0.00166874607051537,1.0
2,7824441696368068356,0,1,MLPClassifier,-0.6283372824074349,-0.5201407744578924,-0.43519466092811937,1.0
2,-7099766644069436247,0,0,MLPClassifier,-0.3011194700716378,-0.16281096551173813,-0.001233860490236105,1.0
2,-7099766644069436247,0,1,MLPClassifier,-0.839231977923482,-0.6371141794417912,-0.45011809467045066,1.0
2,2952636329880601171,0,0,MLPClassifier,-0.23878283788433902,-0.12564602004130063,-0.0021598358957137798,1.0
2,2952636329880601171,0,1,MLPClassifier,-1.2471613823595158,-1.1644495814259068,-1.088840587395926,1.0
2,2310664626834535882,0,0,MLPClassifier,-0.34053083810663926,-0.1761430038019839,-0.00023159462819660748,1.0
2,2310664626834535882,0,1,MLPClassifier,-2.288152241270925,-2.219181037569638,-2.1474572448104623,1.0
2,346391129056543772,0,0,MLPClassifier,-0.20043066234159146,-0.10806530863925805,-0.00012743577013929475,1.0
2,346391129056543772,0,1,MLPClassifier,-0.7060036297853618,-0.5690351913397899,-0.42187099805499045,1.0
2,6464503103074637992,0,0,MLPClassifier,-0.2609747017847747,-0.14401202371355726,-0.0002992693571028937,1.0
2,6464503103074637992,0,1,MLPClassifier,-0.8603281901788492,-0.7346715417344368,-0.6212789149873262,1.0
2,4242265981117671083,0,0,MLPClassifier,-0.1779477762301473,-0.0934083388950562,-0.0005003127484037861,1.0
2,4242265981117671083,0,1,MLPClassifier,-0.8373817906129837,-0.6931241848242222,-0.5885392913674714,1.0
2,-1586295018002294931,0,0,MLPClassifier,-0.18970801905125162,-0.09496662956353283,-0.00013749539575558245,1.0
2,-1586295018002294931,0,1,MLPClassifier,-0.9298005734762098,-0.7695565589669737,-0.6684728902002759,1.0
2,2538519229592284443,1,0,MLPClassifier,-1.80634858130285,-1.741986443872158,-1.6598075327230204,1.0
2,2538519229592284443,1,1,MLPClassifier,-0.28814395926417297,-0.1584481395548961,-0.0015962087454819418,1.0
2,-2626555103020767215,0,0,MLPClassifier,-0.26056005445450015,-0.14195317800602625,-0.0005055682330846745,1.0
2,-2626555103020767215,0,1,MLPClassifier,-0.5891936573696609,-0.4239688140442845,-0.2706312345574776,1.0
2,-209660562513223825,0,0,MLPClassifier,-0.20798379812614376,-0.11310685302074594,-0.0018842362405273594,1.0
2,-209660562513223825,0,1,MLPClassifier,-0.8812123300091834,-0.7531426449949513,-0.6072341212580894,1.0
2,-8046050884548771045,0,0,MLPClassifier,-0.5355286317426959,-0.2708101362862753,-0.0008792458441202466,1.0
2,-8046050884548771045,0,1,MLPClassifier,-1.9351349125144257,-1.7237366915042718,-1.466992419899039,1.0
2,-6359590284046641705,1,0,MLPClassifier,-1.8867358532666985,-1.7183827125944906,-1.595337762525438,1.0
2,-6359590284046641705,1,1,MLPClassifier,-0.41148066000671096,-0.23646781549916168,-0.0014720017814013886,1.0
2,-8773779750260989376,1,0,MLPClassifier,-2.4385958345288965,-2.343442536060152,-2.222924674089271,1.0
2,-8773779750260989376,1,1,MLPClassifier,-0.41278625483630904,-0.22349820561671582,-0.00021063099720908252,1.0
2,-3202790975708511168,1,0,MLPClassifier,-1.005463101335864,-0.948041947360266,-0.9147949577821048,1.0
2,-3202790975708511168,1,1,MLPClassifier,-0.20820232907336825,-0.11137922984672514,-0.0006324640995748476,1.0
2,3722421417960290085,0,0,MLPClassifier,-0.6726854810214574,-0.34891962310532,-0.0012915670218103248,1.0
2,3722421417960290085,0,1,MLPClassifier,-3.174781665570727,-3.095318061182363,-3.0026289705946385,1.0
2,3986633746285301165,0,0,MLPClassifier,-0.2702989300022829,-0.14635390749999608,-0.0018229507430849168,1.0
2,3986633746285301165,0,1,MLPClassifier,-1.3438882414317885,-1.2455762424915164,-1.1568403900910538,1.0
2,7201927549319644968,1,0,MLPClassifier,-0.4126143885648118,-0.2539094076392759,-0.11023210082858637,1.0
2,7201927549319644968,1,1,MLPClassifier,-0.20457210127600498,-0.09924591963908767,-0.0004617884835120753,1.0
2,-306816251174643923,0,0,MLPClassifier,-0.24357180767761333,-0.12379702395760742,-0.0008939430416575744,1.0
2,-306816251174643923,0,1,MLPClassifier,-0.8343167693265509,-0.6834182858956594,-0.5315389499748852,1.0
2,-8831345221221541584,1,0,MLPClassifier,-2.090047714959416,-1.9041440030725243,-1.6777544131652247,1.0
2,-8831345221221541584,1,1,MLPClassifier,-0.44366675425731034,-0.22833571264721764,-0.0023825806408646066,1.0
2,-7564929819603504193,1,0,MLPClassifier,-1.5987070702157213,-1.4697252618665175,-1.312780139699477,1.0
2,-7564929819603504193,1,1,MLPClassifier,-0.30303333272092053,-0.16409752935955424,-0.00398759484076594,1.0
2,-2282893715063036880,1,0,MLPClassifier,-0.668702416712085,-0.45877223332780004,-0.26220569912400565,1.0
2,-2282893715063036880,1,1,MLPClassifier,-0.22404927699557986,-0.11723161142335162,-7.573063654797707e-05,1.0
2,4649448682945925248,1,0,MLPClassifier,-0.8691870693795338,-0.5933289710527833,-0.3217966208342526,1.0
2,4649448682945925248,1,1,MLPClassifier,-0.3461870318454058,-0.17958297196415965,-0.005985122060844001,1.0
2,-5127282388684841568,0,0,MLPClassifier,-0.2090954397782905,-0.10880833235341077,-0.0005202263885883962,1.0
2,-5127282388684841568,0,1,MLPClassifier,-0.9874059276329797,-0.9045809710288807,-0.8236791115766298,1.0
2,-2553827169339776703,0,0,MLPClassifier,-0.2649176163418949,-0.1431079467277594,-0.0020109308363895906,1.0
2,-2553827169339776703,0,1,MLPClassifier,-1.8632548620713743,-1.7343765680969618,-1.6523058098395866,1.0
2,7169608800922729972,1,0,MLPClassifier,-1.1752656788845457,-1.115615526264666,-1.0740249588669428,1.0
2,7169608800922729972,1,1,MLPClassifier,-0.24380448612412803,-0.12914408185390885,-0.0014060759940068834,1.0
2,7490007655739435107,1,0,MLPClassifier,-0.5086858820458039,-0.3712933084223166,-0.26307701598392186,1.0
2,7490007655739435107,1,1,MLPClassifier,-0.1857521833439653,-0.09373779558227663,-0.000254180492744116,1.0
2,-4952153840130811040,1,0,RandomForestClassifier,-1.1415564799681563,-0.9374214452532066,-0.7040437110261363,1.0
2,-4952153840130811040,1,1,RandomForestClassifier,-0.23651912856247792,-0.1230080044660938,-0.0008015474423665458,1.0
2,-8180358305058973135,1,0,RandomForestClassifier,-2.474917341998654,-2.1275463802600454,-1.494306523471148,1.0
2,-8180358305058973135,1,1,RandomForestClassifier,-0.9790947513001205,-0.5796117164052554,-0.005283615484867887,1.0
2,1077130673181224841,0,0,RandomForestClassifier,-0.19125502974942607,-0.10144940312874774,-0.0006962610155070159,1.0
2,1077130673181224841,0,1,RandomForestClassifier,-0.6508431051424816,-0.4552448730140316,-0.2959185189626997,1.0
2,7824441696368068356,0,0,RandomForestClassifier,-0.2222702283469892,-0.1105134251327701,-0.00166874607051537,1.0
2,7824441696368068356,0,1,RandomForestClassifier,-0.38048915142189527,-0.2506511563172433,-0.1400060855943125,1.0
2,-7099766644069436247,0,0,RandomForestClassifier,-0.38531373040660094,-0.1992181921747222,-0.001233860490236105,1.0
2,-7099766644069436247,0,1,RandomForestClassifier,-0.5997247905713523,-0.35518779310220133,-0.08775720544715504,1.0
2,2952636329880601171,0,0,RandomForestClassifier,-0.2200988447913758,-0.11789330449506799,-0.0021598358957137798,1.0
2,2952636329880601171,0,1,RandomForestClassifier,-1.0616155950786663,-0.8453276407767494,-0.7219462609655527,1.0
2,2310664626834535882,0,0,RandomForestClassifier,-0.3704544435250452,-0.1855332498640974,-0.00023159462819660748,1.0
2,2310664626834535882,0,1,RandomForestClassifier,-2.0737826474243994,-1.8658446619814557,-1.6293430218625395,1.0
2,346391129056543772,1,0,RandomForestClassifier,-0.29289673502409724,-0.18716357205114365,-0.08058075384427932,1.0
2,346391129056543772,1,1,RandomForestClassifier,-0.37087062748776534,-0.169125731744316,-0.00012743577013929475,1.0
2,6464503103074637992,0,0,RandomForestClassifier,-0.2635043528322034,-0.14043323990655382,-0.0002992693571028937,1.0
2,6464503103074637992,0,1,RandomForestClassifier,-0.5615708897553106,-0.41055558879667464,-0.3019518385728637,1.0
2,4242265981117671083,0,0,RandomForestClassifier,-0.19302784031187492,-0.10310079769594378,-0.0001805240855358159,1.0
